Scenario,Modality,Model,fs_factor,duty,motion,network,Error_orig,Coverage_orig,Energy_mWh_day_orig,Latency_p95_s_orig,f_samp,a_L,MotionPen,SNR_dB,NoisePen,p_fit,FitGain,g_m,chi_m,phi_m,eta_n,lambda_n,gamma_cloud,duty_term,eps_base,Error,Coverage,E_base,Energy_mWh_day,tau_base,Latency_p95_s,BatteryDays,EDP,EEprod,NormError_%,StressUplift_%,CloudBoost_pct,L1_Device_pen,L2_Edge_pen,L3_Conn_pen,L5_Analytics_pen,PrimaryLayerConcern
noisefitstress,uUS,large,1.0,1.0,low,edge+cloud,1.4769149702276885,1.0,387.3545487913353,5.382679625185928,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,1.1,0.2,0.3,1.0,2.320866381786368,1.4769149702276887,1.0,321.334376644923,387.3545487913353,4.972679625185928,5.382679625185928,0.7744842572162681,2085.005437502209,572.0897318957147,147.61323388504198,13.16113487514543,100.0,0.5421810616328059,0.38711850093883643,0.9047002169396134,0.3719674849550786,L3_Connectivity
noisefitstress,uUS,large,1.0,1.0,high,edge,1.722776064673006,0.9696,373.4138544207831,3.897484723025704,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.6514628942399188,1.7227760646730061,0.9225,346.5517830969069,373.4138544207831,3.667484723025704,3.897484723025704,0.8033981504659001,1455.3747929711465,643.3084506134155,172.1863149148822,6.920749005598026,0.0,0.5594154537732067,0.35624172837115425,0.19633658534334797,0.10910973921961256,L1_Device
noisefitstress,uUS,large,1.0,1.0,high,edge+cloud,1.6712937414505686,0.9696,384.9115938141833,5.059217580489095,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,2.2887309251112677,1.6712937414505689,0.9225,319.2374195829899,384.9115938141832,4.649217580489095,5.059217580489095,0.7793997500237043,1947.3515023587934,643.3003377534079,167.04081069021626,13.16113487514543,100.0,0.5701261073832593,0.4185999255355101,0.859320498615402,0.40133230072910764,L3_Connectivity
noisefitstress,uUS,large,2.0,0.25,low,edge+cloud,1.3851811216142615,0.2525,137.74533604611807,5.537022804806502,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,2.537990872449666,1.3851811216142618,0.2525,318.83791960669157,137.74533604611807,4.740718888192094,5.537022804806501,2.1779321798565867,762.6990669430907,190.80223908149523,138.44471008812954,8.493382857407061,100.0,0.5942400512510717,0.27430588329201355,0.9263536075963421,0.3581092454578898,L3_Connectivity
noisefitstress,uUS,large,2.0,0.25,high,edge,1.602466796472244,0.2424,134.6390489149461,4.03590040026512,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.2903225806451613,1.6836264148079574,1.602466796472244,0.230625,337.8862469859614,134.6390489149461,3.524325953734996,4.03590040026512,2.22817973253447,543.389791407146,215.75460539480346,160.16176339806773,11.646016929233705,0.0,0.5995343930772892,0.3365412799474605,0.21575544621979742,0.09093460890884038,L1_Device
noisefitstress,uUS,large,2.0,0.25,high,edge+cloud,1.5028298575414865,0.2424,137.3302133413233,5.513749272569455,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,2.255633137154589,1.5028298575414865,0.230625,317.77690310881354,137.33021334132332,4.719069090762283,5.513749272569455,2.184515648092484,757.2043639125295,206.38394495188285,150.20334936174166,8.493382857407061,100.0,0.6023383641577522,0.289641652046835,0.9230884753972413,0.37588244895545203,L3_Connectivity
noisefitstress,uUS,large,2.0,0.5,low,edge+cloud,1.2486392649095128,0.505,279.5174170926156,5.5441129789424615,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.509214004642972,1.2486392649095124,0.505,340.5973381375279,279.5174170926156,4.87010759899282,5.5441129789424615,1.0732783778572113,1549.6761399436434,349.01642220792905,124.79775990131627,11.659449125629685,100.0,0.6341643265764003,0.3149052180814527,0.927348315044819,0.3374818567654209,L3_Connectivity
noisefitstress,uUS,large,2.0,0.5,high,edge,1.4781668861708617,0.4848,264.91761584459977,4.104894882131571,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.1764705882352942,1.7033244619711136,1.4781668861708614,0.46125,349.88557756194416,264.9176158445998,3.6794236972681627,4.104894882131571,1.132427524849761,1087.4589654669956,391.5924473048206,147.73835913913533,13.574518963007321,0.0,0.6373993931035394,0.3673837635685927,0.22543494402906572,0.07215661199196934,L1_Device
noisefitstress,uUS,large,2.0,0.5,high,edge+cloud,1.3942237247642733,0.4848,273.63066658359446,5.5977197993202585,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.2951355667707576,1.3942237247642735,0.46125,333.0743342921335,273.63066658359446,4.921161713638341,5.5977197993202585,1.096368341113366,1531.7078000361869,381.5023671739101,139.34849122693572,11.659449125629685,100.0,0.6456555204801182,0.3356667250753225,0.9348690194022067,0.35947531220451656,L3_Connectivity
noisefitstress,uUS,large,2.0,1.0,high,edge,1.2046839467528152,0.9696,531.9110846198228,3.9642642071301553,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.6331576587869951,1.2046839467528152,0.9225,360.35491987487694,531.9110846198228,3.7342642071301553,3.9642642071301553,0.564004038784831,2108.6360741341427,640.7847447413787,120.4045573200223,10.237977806744581,0.0,0.7063488868666701,0.3338644353871853,0.2057053327070037,0.030841523503512176,L1_Device
noisefitstress,uUS,large,2.0,1.0,high,edge+cloud,1.1417154820309896,0.9696,557.7688674593521,5.342752902572308,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,2.211132861457227,1.1417154820309896,0.9225,348.0951229772218,557.7688674593521,4.932752902572308,5.342752902572308,0.5378571976713324,2980.0212355829226,636.8133513732333,114.11104760704818,2.2197744127559815,100.0,0.7302193338748986,0.23868302030829966,0.8990987454361696,0.32132887274182137,L3_Connectivity
