Scenario,Modality,Model,fs_factor,duty,motion,network,Error_orig,Coverage_orig,Energy_mWh_day_orig,Latency_p95_s_orig,f_samp,a_L,MotionPen,SNR_dB,NoisePen,p_fit,FitGain,g_m,chi_m,phi_m,eta_n,lambda_n,gamma_cloud,duty_term,eps_base,Error,Coverage,E_base,Energy_mWh_day,tau_base,Latency_p95_s,BatteryDays,EDP,EEprod,NormError_%,StressUplift_%,CloudBoost_pct,L1_Device_pen,L2_Edge_pen,L3_Conn_pen,L5_Analytics_pen,PrimaryLayerConcern
noisefitstress,uRadar,large,2.0,0.5,low,edge,0.1060141368419475,0.505,252.0601075696666,4.528105651328187,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,0.6,0.02,0.0,1.1764705882352942,0.14912914805002556,0.10601413684194749,0.505,332.0279271800925,252.06010756966657,4.082481572693511,4.528105651328186,1.1901923033063984,1141.3547975605977,26.721934736286638,133.5620248263192,9.287199012211044,0.0,0.608121297131808,0.11695365579908329,0.2848087896248154,0.05072905828202752,L1_Device
noisefitstress,uRadar,large,2.0,0.5,low,edge+cloud,0.0996487499402786,0.505,251.8480295741544,5.664607419797972,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,0.2002500209004982,0.09964874994027861,0.505,305.23709849732194,251.8480295741544,4.984864209331401,5.664607419797972,1.1911945489796563,1426.620216987254,25.096341321986806,125.54258526178906,6.304729990336311,100.0,0.6079193683719363,0.08344781245649842,0.9442529376282238,0.338607661579549,L3_Connectivity
noisefitstress,uRadar,large,2.0,0.5,high,edge,0.1158598807115369,0.48985,250.679146533884,4.306758845060045,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.1764705882352942,0.13350790822289105,0.11585988071153691,0.46125,330.10992574150555,250.679146533884,3.8716750905333766,4.3067588450600445,1.1967489284532464,1079.6146316069078,29.04365601428568,145.9661958766782,9.287199012211044,0.0,0.6238654873784562,0.11837459136039752,0.25375520579606514,0.06947798417104131,L1_Device
noisefitstress,uRadar,large,2.0,0.5,high,edge+cloud,0.1059313345627586,0.48985,254.07428894760716,5.560850899109609,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,0.17438146351410427,0.10593133456275859,0.46125,308.082158399498,254.07428894760716,4.886048475342485,5.56085089910961,1.1807570189121466,1412.8692381349363,26.91442850630397,133.4577062854326,6.304729990336311,100.0,0.6270977377902713,0.08439999625354354,0.9296965414131715,0.3505713806279552,L3_Connectivity
noisefitstress,uRadar,large,2.0,1.0,low,edge,0.0896680321008723,1.0,500.4020757629568,4.1726284229419806,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.13949072181919567,0.08966803210087232,1.0,338.4736637242756,500.4020757629568,3.9426284229419806,4.17262842294198,0.5995178967685011,2087.9919242276796,44.87006939285595,112.96836710974527,11.436588820805206,0.0,0.6470136968919992,0.14104036491085042,0.2349375396302241,0.019601709203703806,L1_Device
noisefitstress,uRadar,large,2.0,1.0,low,edge+cloud,0.0857620665251401,1.0,506.96195091107535,5.616369824391968,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.19059209339813776,0.0857620665251401,1.0,315.63063955979254,506.9619509110753,5.206369824391968,5.616369824391968,0.5917603864764638,2847.285803211845,43.47810455975045,108.04743215958423,7.896324811451572,100.0,0.6530781811355864,0.10175120948877134,0.9374855022272222,0.3121637075580753,L3_Connectivity
noisefitstress,uRadar,large,2.0,1.0,high,edge,0.0999229962359567,0.9797,506.5651990817203,4.293753940355816,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.1354629212347105,0.0999229962359567,0.9225,342.7536104734169,506.5651990817204,4.063753940355816,4.293753940355815,0.5922238648525937,2175.0663196042647,50.6175124811094,125.88809475366459,11.436588820805206,0.0,0.6829307697870803,0.1429702246522146,0.2519306983399762,0.03912989977110779,L1_Device
noisefitstress,uRadar,large,2.0,1.0,high,edge+cloud,0.0925341178629783,0.9797,511.5946922561717,5.643724316733537,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.17920859621594756,0.09253411786297833,0.9225,318.5908576716752,511.5946922561717,5.233724316733537,5.643724316733537,0.586401705375357,2887.2994049979666,47.33996355130672,116.57920835333776,7.896324811451572,100.0,0.6875794636673389,0.10303460387975591,0.9413231678133829,0.3250595019573075,L3_Connectivity
noisefitstress,LDV,tiny,0.5,0.25,low,edge,0.2559398280874028,0.2525,40.61322808521104,3.844877276047292,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,0.6,0.02,0.0,1.2903225806451613,0.14174910657129453,0.25593982808740273,0.2525,197.23734346579315,40.61322808521104,3.5266300242300392,3.844877276047292,7.386755846409619,156.1528777717536,10.39454261420339,399.2875374503226,4.922747268919747,0.0,0.46467477796902945,0.08394495156285316,0.18895608687443566,0.4523736279014905,L1_Device
noisefitstress,LDV,tiny,0.5,0.25,low,edge+cloud,0.2309912140489414,0.2525,43.46186251529801,5.254587278782482,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,0.18275946488749648,0.23099121404894135,0.2525,177.8794891404263,43.46186251529801,4.657988166309286,5.254587278782481,6.9026034007264165,228.3741498850781,10.039308387236863,360.3656129626109,6.260354307147709,100.0,0.47106175647574067,0.09569881113096987,0.8867296553402647,0.6935430720573917,L3_Connectivity
noisefitstress,LDV,tiny,0.5,0.25,high,edge,0.2685390989846532,0.2436625,41.60008800325789,4.032437851379651,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.2903225806451613,0.12183305745806185,0.2685390989846532,0.230625,204.28634288041346,41.60008800325789,3.701104978027583,4.032437851379651,7.211523205828451,167.74976948506165,11.171250150077155,418.9434537952952,4.922747268919747,0.0,0.47547568900140047,0.08546676497924961,0.21526967209055242,0.4820835792828753,L5_Analytics
noisefitstress,LDV,tiny,0.5,0.25,high,edge+cloud,0.245452082466787,0.2436625,43.66504151375847,5.119312835395366,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,0.1590839247269219,0.245452082466787,0.230625,179.06593584676475,43.66504151375847,4.532151474786387,5.119312835395365,6.870484708126813,223.53500747945517,10.717675370550722,382.92577713519495,6.260354307147709,100.0,0.4800281165527009,0.09741668340584905,0.8677514900871348,0.727642799028145,L3_Connectivity
noisefitstress,LDV,tiny,0.5,0.5,low,edge,0.2340739946153131,0.505,82.46339834583817,3.923052548079371,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,0.6,0.02,0.0,1.1764705882352942,0.1421846935427855,0.23407399461531309,0.505,248.08356552085058,82.46339834583817,3.6862405219803533,3.923052548079371,3.637977648481675,323.5082450039246,19.30253706036414,365.1750084757857,6.154255857298452,0.0,0.4337882103875937,0.09613853395844857,0.19992359259233008,0.4008124816520668,L1_Device
noisefitstress,LDV,tiny,0.5,0.5,low,edge+cloud,0.2120139997401553,0.505,86.94551009293681,5.183168234138113,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,0.18397812091963223,0.2120139997401553,0.505,215.89929954142133,86.94551009293681,4.706350699179154,5.183168234138112,3.450436942394465,450.6532060146447,18.433665354251577,330.75957147369286,7.999291948741849,100.0,0.43935458652887555,0.11368926032778237,0.8767100064136545,0.6487934893977163,L3_Connectivity
noisefitstress,LDV,tiny,0.5,0.5,high,edge,0.2484795071393384,0.487325,82.42726544298854,3.9810663992708073,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.1764705882352942,0.12364182759993442,0.24847950713933845,0.46125,247.95451943924476,82.42726544298854,3.7414918088293403,3.9810663992708073,3.639572396193312,328.14841683885743,20.481486292117218,387.64881282429684,6.154255857298452,0.0,0.45080199099150786,0.09791782296235763,0.20806257603453757,0.43478167560011677,L1_Device
noisefitstress,LDV,tiny,0.5,0.5,high,edge+cloud,0.2289736185515751,0.487325,88.15525893651764,4.962415735364214,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,0.1627654586995858,0.2289736185515751,0.46125,219.43141295333615,88.15525893651764,4.496110224156394,4.962415735364213,3.403086822262481,437.4630441016818,20.185228633045522,357.217995244281,7.999291948741849,100.0,0.4578907711277127,0.11583314834387846,0.8457398002396519,0.688785442459386,L3_Connectivity
noisefitstress,LDV,tiny,0.5,1.0,low,edge,0.1933672025394164,1.0,166.0092186886967,3.7054282793335047,0.5,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.12989469716595922,0.1933672025394164,1.0,273.230747658387,166.00921868869673,3.655428279333505,3.7054282793335047,1.8071285580987224,615.135253559157,32.10073821358749,301.6690083079006,6.835755703171209,0.0,0.33153305828354374,0.10073258542328059,0.16939225768576946,0.30482305311053465,L1_Device
noisefitstress,LDV,tiny,0.5,1.0,low,edge+cloud,0.1765499711822027,1.0,176.58779888587043,5.046321500410351,0.5,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.16942528249880548,0.1765499711822027,1.0,238.8143049428765,176.58779888587043,4.816321500410351,5.04632150041035,1.6988716201955238,891.1188062279068,31.17657080442903,275.4327208745079,13.257435088888702,100.0,0.342060256606866,0.1688451211389767,0.8575112585791919,0.5651668595048114,L3_Connectivity
noisefitstress,LDV,tiny,0.5,1.0,high,edge,0.2065853121150672,0.97465,162.57509456164792,3.681881201137228,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.12093593144714446,0.20658531211506717,0.9225,267.0983831457998,162.57509456164792,3.631881201137228,3.681881201137228,1.8453010949118103,598.5821844396387,33.585626652154595,322.2903647480079,6.835755703171209,0.0,0.3583113000812365,0.102419684623755,0.16608874868548865,0.33599226885714595,L1_Device
noisefitstress,LDV,tiny,0.5,1.0,high,edge+cloud,0.1999559690111349,0.97465,175.5085888981288,4.798784389799459,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.16722155063202696,0.19995596901113494,0.9225,237.23881590967707,175.5085888981288,4.5687843897994584,4.798784389799458,1.7093180560760493,842.227876680071,35.09398996290226,311.9480350580058,13.257435088888702,100.0,0.3712102891326676,0.17200660525387823,0.8227833375186551,0.6203598197325442,L3_Connectivity
noisefitstress,LDV,tiny,1.0,0.25,low,edge,0.1781735456001817,0.2525,58.61910183616793,3.988333886710163,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,0.6,0.02,0.0,1.2903225806451613,0.13955348185971678,0.1781735456001817,0.2525,240.1005359798312,58.61910183616793,3.6600780341489894,3.9883338867101634,5.117785680825636,233.7925502617025,10.444373214048161,277.9656327548769,6.918343357905554,0.0,0.4988684433824542,0.09699953512082476,0.2090821594395452,0.26899536017088904,L1_Device
noisefitstress,LDV,tiny,1.0,0.25,low,edge+cloud,0.1646018756171412,0.2525,61.889928908413616,5.321615284574507,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,0.1841764907646204,0.16460187561714118,0.2525,220.9714300945248,61.889928908413616,4.720339799604192,5.321615284574506,4.847315311089597,329.3543916402435,10.187198380136408,256.7926925090698,8.734653229939315,100.0,0.5039736220906598,0.11527377069612194,0.8961332687550212,0.5369924245527394,L3_Connectivity
noisefitstress,LDV,tiny,1.0,0.25,high,edge,0.1905002032577567,0.2436625,59.3730046560698,3.96361260454461,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.2903225806451613,0.12222725459566307,0.1905002032577567,0.230625,244.0684455582621,59.3730046560698,3.6370814925996373,3.96361260454461,5.052801382342211,235.33158962448408,11.310569455005034,297.19624964583403,6.918343357905554,0.0,0.5085954341584056,0.09850278390011491,0.20561391690636752,0.2980624706956297,L1_Device
noisefitstress,LDV,tiny,1.0,0.25,high,edge+cloud,0.1789792786622745,0.2436625,62.75720499839487,5.350390522873419,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,0.1640504125927166,0.1789792786622745,0.230625,224.89132202664348,62.75720499839487,4.7471074631380645,5.350390522873418,4.780327613501479,335.7755548654362,11.232239281473202,279.22264371956146,8.734653229939315,100.0,0.5138200181729171,0.11703180409498466,0.9001702561856193,0.5708953344072059,L3_Connectivity
noisefitstress,LDV,tiny,1.0,0.5,low,edge,0.1682156571763692,0.505,115.61535507888794,3.8821668050528215,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,0.6,0.02,0.0,1.1764705882352942,0.14450440762757244,0.16821565717636913,0.505,270.0404081023367,115.61535507888794,3.6473017190979253,3.8821668050528215,2.594811042143154,448.8380936416539,19.4483129342744,262.4304939815892,1.971155585300921,0.0,0.47227449668466803,0.043070111052350736,0.194187576474087,0.24551397118057156,L1_Device
noisefitstress,LDV,tiny,1.0,0.5,low,edge+cloud,0.1517903755929268,0.505,124.91473983328054,5.123038765738676,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,0.1862777025703471,0.1517903755929268,0.505,252.91466628989951,124.91473983328054,4.649084538798738,5.123038765738675,2.401638112526991,639.9430545780573,18.960855276386386,236.8056809761622,9.246239832420965,100.0,0.48229384950827797,0.12060543005546108,0.8682742150010687,0.5067820222250077,L3_Connectivity
noisefitstress,LDV,tiny,1.0,0.5,high,edge,0.1715314494981518,0.487325,121.3567462195118,3.901504701742269,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.1764705882352942,0.12070731631351422,0.17153144949815177,0.46125,285.14933215661,121.3567462195118,3.665718763564066,3.9015047017422693,2.4720504573957163,473.4739159635687,20.81649858541221,267.60340732124007,1.971155585300921,0.0,0.495546991859687,0.043627868627921354,0.19690056341996598,0.2533328385955447,L1_Device
noisefitstress,LDV,tiny,1.0,0.5,high,edge+cloud,0.1658252777627814,0.487325,122.74897252005844,5.309883458645773,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,0.16670266018480667,0.1658252777627814,0.46125,248.020276881488,122.74897252005844,4.827031865376926,5.309883458645772,2.4440123109867735,651.7827387500228,20.354882463234713,258.7013021760158,9.246239832420965,100.0,0.49704011929212905,0.12237210449580886,0.894487366353787,0.5398772913488636,L3_Connectivity
noisefitstress,LDV,tiny,1.0,1.0,low,edge,0.1344472687727185,1.0,238.7963123195515,3.70783031143837,1.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.12772490533408257,0.1344472687727185,1.0,297.1004109467783,238.79631231955153,3.6578303114383703,3.70783031143837,1.2563008075206252,885.4162050781371,32.105511984360774,209.7489838386849,8.002170021370425,0.0,0.4024516994500924,0.10684529535194204,0.16972924788944752,0.1658857779397136,L1_Device
noisefitstress,LDV,tiny,1.0,1.0,low,edge+cloud,0.1280436022482802,1.0,249.8619822698006,4.957747330694519,1.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.17377346019409456,0.1280436022482802,1.0,267.64065793197807,249.8619822698006,4.727747330694519,4.957747330694518,1.2006628510457444,1238.7525756401449,31.99322827472119,199.7587284872479,7.956064141323327,100.0,0.4130139111084066,0.10560649008206216,0.84508485202422,0.4507854897837392,L3_Connectivity
noisefitstress,LDV,tiny,1.0,1.0,high,edge,0.1452059678090003,0.97465,235.7073277335748,3.5695554685171174,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.12021409099655797,0.1452059678090003,0.9225,293.0359575441774,235.70732773357483,3.5195554685171175,3.5695554685171174,1.272764843098542,841.3703806809384,34.22611064322695,226.53345414355323,8.002170021370425,0.0,0.4297153077912116,0.1083417209745661,0.15033014519419252,0.19125553368999582,L1_Device
noisefitstress,LDV,tiny,1.0,1.0,high,edge+cloud,0.1382308333720143,0.97465,248.07058081560584,5.138151891155232,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.16348495699148907,0.1382308333720143,0.9225,265.6164754978597,248.07058081560584,4.9081518911552315,5.138151891155231,1.2093332430377708,1274.6243239576818,34.29100312122082,215.6516610535853,7.956064141323327,100.0,0.44152597638681523,0.10706259203925958,0.870394492745076,0.47480768470798046,L3_Connectivity
noisefitstress,LDV,tiny,2.0,0.25,low,edge,0.1211326991347217,0.2525,93.940197312225,3.880903004777661,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,0.6,0.02,0.0,1.2903225806451613,0.13417569283552508,0.12113269913472169,0.2525,279.10412866284486,93.94019731222501,3.5601423300257315,3.880903004777661,3.1935210759979866,364.5727940184204,11.379229657678144,188.97714163384032,11.076970817166787,0.0,0.5462187455365597,0.13612600831025082,0.19401027313527144,0.13448910270073028,L1_Device
noisefitstress,LDV,tiny,2.0,0.25,low,edge+cloud,0.1160821333612441,0.2525,96.83350628446756,5.2494664212427375,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,0.18368758018307146,0.11608213336124408,0.2525,260.9603308465916,96.83350628446756,4.653224577900221,5.249466421242737,3.098101179138249,508.32423969151,11.24063999035043,181.0978366210461,7.310855554848805,100.0,0.549611785790981,0.09441106821237041,0.8860112307938861,0.42257951961435886,L3_Connectivity
noisefitstress,LDV,tiny,2.0,0.25,high,edge,0.1345505328679213,0.2436625,96.19733072762855,4.011528391762264,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.2903225806451613,0.12208801521931911,0.13455053286792126,0.230625,286.8873473366502,96.19733072762854,3.6816543179183854,4.011528391762264,3.1185896503658177,385.8983234256263,12.943402109874075,209.91008446373675,11.076970817166787,0.0,0.5573992241588639,0.13784628098400165,0.212336204614831,0.16612928181171832,L1_Device
noisefitstress,LDV,tiny,2.0,0.25,high,edge+cloud,0.1245687304562716,0.2436625,96.75182173716512,5.573182477435493,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,0.1614725150430551,0.12456873045627159,0.230625,260.706059882226,96.7518217371651,4.954355792963249,5.573182477435492,3.1007168093948305,539.2155575655308,12.05225160313016,194.33763786936686,7.310855554848805,100.0,0.5580462545830427,0.09547510447807603,0.9314265853552544,0.4425915019856318,L3_Connectivity
noisefitstress,LDV,tiny,2.0,0.5,low,edge,0.1096042821234287,0.505,188.63960830451333,3.76428198337333,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,0.6,0.02,0.0,1.1764705882352942,0.13315491360164283,0.1096042821234287,0.505,302.82691086985056,188.6396083045133,3.5350304603555522,3.76428198337333,1.5903340910023631,710.0926788912814,20.67570884826096,170.9918469122715,9.617076013542114,0.0,0.5469518275124987,0.1201428397477147,0.17764906727270866,0.10730429877810094,L1_Device
noisefitstress,LDV,tiny,2.0,0.5,low,edge+cloud,0.1035141078325407,0.505,193.6693772546359,5.0627779308150735,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,0.17965163688288302,0.10351410783254068,0.505,281.1974743262815,193.6693772546359,4.591693267442927,5.062777930815073,1.5490316758005627,980.5050490394692,20.04751280099738,161.49066566422636,10.345490094336984,100.0,0.551877767385086,0.1273277998435843,0.8598199936800542,0.39294324697105326,L3_Connectivity
noisefitstress,LDV,tiny,2.0,0.5,high,edge,0.120145009249336,0.487325,189.16348841849765,3.814065430885498,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.1764705882352942,0.11956678996685875,0.12014500924933598,0.46125,303.73015244568563,189.16348841849765,3.582443267509998,3.814065430885498,1.5859297294004864,721.4819219627012,22.72704906567706,187.43626280678424,9.617076013542114,0.0,0.5645249945880741,0.12160539455148453,0.1846333761347508,0.13216006170192943,L1_Device
noisefitstress,LDV,tiny,2.0,0.5,high,edge+cloud,0.1142231496045975,0.487325,194.99889895556103,5.249863387017868,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,0.1623906147538658,0.1142231496045975,0.46125,283.26676880242957,194.998898955561,4.769869892397969,5.249863387017867,1.5384702252517235,1023.7175801355963,22.273388408132835,178.19766648379775,10.345490094336984,100.0,0.5702363656674002,0.12883286690574164,0.8860669226296212,0.41819590746099156,L3_Connectivity
noisefitstress,LDV,tiny,2.0,1.0,low,edge,0.0958517423280247,1.0,378.357406199476,3.759874162110861,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.1287770922785146,0.09585174232802471,1.0,314.96328120644483,378.357406199476,3.7098741621108613,3.759874162110861,0.792901090567883,1422.5762356126934,36.26621660693195,149.53673463205547,8.116708758328262,0.0,0.5338026528175761,0.10431806098034499,0.1770306772928216,0.07487485964435098,L1_Device
noisefitstress,LDV,tiny,2.0,1.0,low,edge+cloud,0.0885145846271919,1.0,388.4905091535523,4.900982170586692,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.1698851424931658,0.0885145846271919,1.0,292.21051295996284,388.4905091535523,4.670982170586692,4.900982170586691,0.7722196371119684,1903.9850588037057,34.387076049332975,138.09015497252025,11.823974822264116,100.0,0.5432384284670496,0.1437246138932692,0.8371210521949809,0.3575733347904908,L3_Connectivity
noisefitstress,LDV,tiny,2.0,1.0,high,edge,0.1036317490925737,0.97465,380.6620326946724,3.651250314692356,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.12133294449342506,0.10363174909257372,0.9225,316.9500281850624,380.6620326946724,3.601250314692356,3.651250314692356,0.7881006620921107,1389.8923666678545,39.448672261283384,161.6741958688536,8.116708758328262,0.0,0.5661687714576432,0.10562300046127043,0.16179142533123853,0.09322065319118533,L1_Device
noisefitstress,LDV,tiny,2.0,1.0,high,edge+cloud,0.0989805268275427,0.97465,394.8271932141172,4.807981886906418,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.16555321914451,0.09898052682754273,0.9225,297.1417846024258,394.8271932141172,4.577981886906418,4.8079818869064175,0.7598260838060061,1898.3219934315757,39.08020359017332,154.41790012849654,11.823974822264116,100.0,0.579354164573085,0.14553573358745023,0.824073689307511,0.38225274969224227,L3_Connectivity
noisefitstress,LDV,base,0.5,0.25,low,edge,0.2230062101355654,0.2525,48.29254021379801,3.948887323349256,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.13651020137666808,0.22300621013556537,0.2525,201.67165836456005,48.29254021379801,3.5433835566039593,3.948887323349256,6.212139570042431,190.70179986260115,10.76953637089848,347.9083390286209,6.699752611170928,0.0,0.4808734673337567,0.0996980191760399,0.20354805130066322,0.37471388106838466,L1_Device
noisefitstress,LDV,base,0.5,0.25,low,edge+cloud,0.2010347606856687,0.2525,50.26596145485836,5.224017999955171,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.17580097015637972,0.20103476068566872,0.2525,180.68344947810115,50.26596145485836,4.5495516278652754,5.22401799995517,5.968253492364147,262.5902874252329,10.1052055317125,313.6310402954689,11.37929482779445,100.0,0.4845836531928483,0.14824085675933246,0.882440975152585,0.6229036850452612,L3_Connectivity
noisefitstress,LDV,base,0.5,0.25,high,edge,0.2379470745221963,0.2436625,47.45249749442771,4.095847261439905,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.11931737196378311,0.23794707452219627,0.230625,196.87141425387262,47.45249749442771,3.6800904757580515,4.095847261439905,6.322111919087686,194.3581819110357,11.291182957570921,371.2173370571724,6.699752611170928,0.0,0.48777571771355477,0.10144869268978748,0.2241656189715403,0.4099454717011044,L1_Device
noisefitstress,LDV,base,0.5,0.25,high,edge+cloud,0.223911098810442,0.2436625,49.90235594156288,5.252321540718079,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.16039871721913837,0.223911098810442,0.230625,178.92051365606244,49.90235594156288,4.575880502993563,5.252321540718079,6.011740214255791,262.1032190444516,11.173691352105134,349.3200410421691,11.37929482779445,100.0,0.4924410142731744,0.15095781187084129,0.8864117863449847,0.6768476710912674,L3_Connectivity
noisefitstress,LDV,base,0.5,0.5,low,edge,0.2016526199161868,0.505,96.38417212853284,4.005050028319983,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.13538459252733134,0.20165261991618677,0.505,238.24049179580808,96.38417212853284,3.6843333603047452,4.005050028319983,3.1125442422220098,386.0234313129785,19.436120828171354,314.5949523699908,6.769459946843659,0.0,0.45063123691262147,0.0992290156433669,0.21142733041140435,0.3243606398047018,L1_Device
noisefitstress,LDV,base,0.5,0.5,low,edge+cloud,0.1873543315855228,0.505,100.37243005847188,5.454669960826971,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.179692963717782,0.18735433158552278,0.505,211.8119516569015,100.37243005847188,4.884923772216162,5.45466996082697,2.988868555092621,547.4984791351526,18.805209543219632,292.2884267308634,10.875124190002893,100.0,0.4552470208427205,0.14237216650329362,0.9148000144491415,0.5906442879137561,L3_Connectivity
noisefitstress,LDV,base,0.5,0.5,high,edge,0.2153034132531739,0.487325,96.460423946565,3.8869849394436256,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.1184108360741669,0.2153034132531739,0.46125,238.45835413304283,96.460423946565,3.5718904185177385,3.8869849394436256,3.1100837807450166,374.9402151326454,20.768258519543636,335.8913316654692,6.769459946843659,0.0,0.46777953649075565,0.10094413195927811,0.19486353084056549,0.3565501537588565,L1_Device
noisefitstress,LDV,base,0.5,0.5,high,edge+cloud,0.2077293478207982,0.487325,100.5735487744184,5.162220151169199,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.1632075894394949,0.20772934782079822,0.46125,212.29951218040821,100.5735487744184,4.606400143970665,5.1622201511691985,2.982891661433619,519.1828001579009,20.892077694933175,324.0751561308504,10.875124190002893,100.0,0.47253705747917635,0.14494544392383948,0.873771120321308,0.6386899841037683,L3_Connectivity
