Scenario,Modality,Model,fs_factor,duty,motion,network,Error,Coverage,Energy_mWh_day,Latency_p95_s
NoiseFitStress,uRadar,tiny,1.0,0.25,low,edge+cloud,0.2143497640298075,0.2525,66.06714278151654,5.669347521979157
NoiseFitStress,uRadar,tiny,1.0,0.25,high,edge,0.24855528085637907,0.244925,63.835344146799535,4.276484913525713
NoiseFitStress,uRadar,tiny,1.0,0.25,high,edge+cloud,0.22409153184374894,0.244925,65.27429407727261,5.610401553384842
NoiseFitStress,uRadar,tiny,1.0,0.5,low,edge,0.2040124086950208,0.505,123.56824623667647,4.046870503123228
NoiseFitStress,uRadar,tiny,1.0,0.5,low,edge+cloud,0.19059323303095527,0.505,130.28899206989632,5.463745619444275
NoiseFitStress,uRadar,tiny,1.0,0.5,high,edge,0.21664495555689656,0.48985,125.9540959886894,3.9814868084785937
NoiseFitStress,uRadar,tiny,1.0,0.5,high,edge+cloud,0.20272661294523373,0.48985,132.89060056416028,5.636318988811663
NoiseFitStress,uRadar,tiny,1.0,1.0,low,edge,0.17365077783281588,1.0,249.42721487144306,3.8812962323164584
NoiseFitStress,uRadar,tiny,1.0,1.0,low,edge+cloud,0.16677237757922306,1.0,264.79218842119343,5.319748662182365
NoiseFitStress,uRadar,tiny,1.0,1.0,high,edge,0.19406571116340537,0.9797,249.090110536953,3.873109116381795
NoiseFitStress,uRadar,tiny,1.0,1.0,high,edge+cloud,0.18042277180833785,0.9797,264.69618070563865,5.406861672851317
NoiseFitStress,uRadar,tiny,2.0,0.25,low,edge,0.15730754263525623,0.2525,103.73232828252057,4.249314218605448
NoiseFitStress,uRadar,tiny,2.0,0.25,low,edge+cloud,0.14764427789362924,0.2525,106.08812663954754,5.5977868933673145
NoiseFitStress,uRadar,tiny,2.0,0.25,high,edge,0.17156853897382235,0.244925,102.21341190040918,4.260425185147727
NoiseFitStress,uRadar,tiny,2.0,0.25,high,edge+cloud,0.15665368606561322,0.244925,104.18297311231724,5.6505546376633395
NoiseFitStress,uRadar,tiny,2.0,0.5,low,edge,0.14815844291699806,0.505,204.2961251734955,4.1340495018381915
NoiseFitStress,uRadar,tiny,2.0,0.5,low,edge+cloud,0.13459584500582084,0.505,209.2080327058798,5.4457835984547325
NoiseFitStress,uRadar,tiny,2.0,0.5,high,edge,0.153190320219117,0.48985,207.38907066372525,4.010144522316776
NoiseFitStress,uRadar,tiny,2.0,0.5,high,edge+cloud,0.14455699672607236,0.48985,212.8030628206776,5.43411163553471
NoiseFitStress,uRadar,tiny,2.0,1.0,low,edge,0.1231828602175085,1.0,411.3564494353475,3.9185794591273067
NoiseFitStress,uRadar,tiny,2.0,1.0,low,edge+cloud,0.11532262764437723,1.0,420.8272953701978,5.3200064395912054
NoiseFitStress,uRadar,tiny,2.0,1.0,high,edge,0.13150789878028032,0.9797,411.0642903584832,4.0267348937907865
NoiseFitStress,uRadar,tiny,2.0,1.0,high,edge+cloud,0.12581229176915495,0.9797,418.31163123260666,5.435575476665629
NoiseFitStress,uRadar,base,0.5,0.25,low,edge,0.2809996974629908,0.2525,51.37944079582815,4.41946069410747
NoiseFitStress,uRadar,base,0.5,0.25,low,edge+cloud,0.26646111285339696,0.2525,54.74825673137336,5.562850033597132
NoiseFitStress,uRadar,base,0.5,0.25,high,edge,0.30435125867700147,0.244925,50.43842351272046,4.323308037138125
NoiseFitStress,uRadar,base,0.5,0.25,high,edge+cloud,0.28641258094249694,0.244925,53.30858689644367,5.791882185403602
NoiseFitStress,uRadar,base,0.5,0.5,low,edge,0.2561931873988965,0.505,104.23035609022072,4.179685186614509
NoiseFitStress,uRadar,base,0.5,0.5,low,edge+cloud,0.23980921922935045,0.505,108.65786545403533,5.486815693007998
NoiseFitStress,uRadar,base,0.5,0.5,high,edge,0.282716843543326,0.48985,104.30641516229815,4.239392056514751
NoiseFitStress,uRadar,base,0.5,0.5,high,edge+cloud,0.26968062830588274,0.48985,108.86599430393551,5.431779880174987
NoiseFitStress,uRadar,base,0.5,1.0,low,edge,0.21491931372472753,1.0,204.48581478938345,4.313886844248828
NoiseFitStress,uRadar,base,0.5,1.0,low,edge+cloud,0.20394233855486588,1.0,212.9686608376333,5.273684371757624
NoiseFitStress,uRadar,base,0.5,1.0,high,edge,0.23281847555532345,0.9797,204.027563428923,4.092911748453739
NoiseFitStress,uRadar,base,0.5,1.0,high,edge+cloud,0.20999865445744761,0.9797,214.29630479565125,5.320314630840571
NoiseFitStress,uRadar,base,1.0,0.25,low,edge,0.18979442535763355,0.2525,71.26526570950276,4.450913686246852
NoiseFitStress,uRadar,base,1.0,0.25,low,edge+cloud,0.18955274378826875,0.2525,73.59813082200282,5.674656267675657
NoiseFitStress,uRadar,base,1.0,0.25,high,edge,0.22136174897969269,0.244925,71.62208178573906,4.346039409952364
NoiseFitStress,uRadar,base,1.0,0.25,high,edge+cloud,0.1983615524649987,0.244925,72.7556562763824,5.856858919931604
NoiseFitStress,uRadar,base,1.0,0.5,low,edge,0.1750665955495363,0.505,142.8182812551638,4.316069714306544
NoiseFitStress,uRadar,base,1.0,0.5,low,edge+cloud,0.16833985556556433,0.505,147.9520821620896,5.750310213685401
NoiseFitStress,uRadar,base,1.0,0.5,high,edge,0.20198973631589345,0.48985,139.40305224398335,4.191023037727126
NoiseFitStress,uRadar,base,1.0,0.5,high,edge+cloud,0.1872422748801427,0.48985,149.7637455889706,5.717018452784415
NoiseFitStress,uRadar,base,1.0,1.0,low,edge,0.1564462519605186,1.0,287.0501165256561,4.099774652847277
NoiseFitStress,uRadar,base,1.0,1.0,low,edge+cloud,0.14495629160884033,1.0,289.808111133767,5.3127324169551144
NoiseFitStress,uRadar,base,1.0,1.0,high,edge,0.16548575446946578,0.9797,285.84744810768296,4.034882234167225
NoiseFitStress,uRadar,base,1.0,1.0,high,edge+cloud,0.15402941382123186,0.9797,293.8613562720961,5.374864542518891
NoiseFitStress,uRadar,base,2.0,0.25,low,edge,0.14069569583061148,0.2525,109.32900486692662,4.3460894448963945
NoiseFitStress,uRadar,base,2.0,0.25,low,edge+cloud,0.13018272081399598,0.2525,112.64585373097664,5.609811423799021
NoiseFitStress,uRadar,base,2.0,0.25,high,edge,0.15267831981324032,0.244925,111.80141811415042,4.200353544456344
NoiseFitStress,uRadar,base,2.0,0.25,high,edge+cloud,0.1496161081891943,0.244925,113.50127620989377,5.722524820796858
NoiseFitStress,uRadar,base,2.0,0.5,low,edge,0.12550438981217915,0.505,218.34509932787654,4.197222525358569
NoiseFitStress,uRadar,base,2.0,0.5,low,edge+cloud,0.12368245692014863,0.505,221.41866743418487,5.57936977274692
NoiseFitStress,uRadar,base,2.0,0.5,high,edge,0.1365519070121791,0.48985,218.45492650189024,4.215427373510175
NoiseFitStress,uRadar,base,2.0,0.5,high,edge+cloud,0.12779919714639626,0.48985,223.62745588266716,5.665134344290382
NoiseFitStress,uRadar,base,2.0,1.0,low,edge,0.1086415083337198,1.0,444.54161767845454,4.105654098959972
NoiseFitStress,uRadar,base,2.0,1.0,low,edge+cloud,0.10125760289288493,1.0,458.2235691677396,5.279553202179003
NoiseFitStress,uRadar,base,2.0,1.0,high,edge,0.11519839297054471,0.9797,439.155276779608,3.8427084782600622
NoiseFitStress,uRadar,base,2.0,1.0,high,edge+cloud,0.11237224906807544,0.9797,449.25604621804644,5.408743290094952
NoiseFitStress,uRadar,large,0.5,0.25,low,edge,0.23437097816681854,0.2525,68.32422876047627,4.530925648825978
NoiseFitStress,uRadar,large,0.5,0.25,low,edge+cloud,0.2235053998483008,0.2525,69.04691621380712,5.793550885321916
NoiseFitStress,uRadar,large,0.5,0.25,high,edge,0.2470542006599352,0.244925,68.14739556304916,4.554233734748498
NoiseFitStress,uRadar,large,0.5,0.25,high,edge+cloud,0.23513670907534764,0.244925,69.62009010164522,5.968294384057682
NoiseFitStress,uRadar,large,0.5,0.5,low,edge,0.22210102134654394,0.505,136.756845834325,4.519194153127414
NoiseFitStress,uRadar,large,0.5,0.5,low,edge+cloud,0.197191303659046,0.505,138.6484424650403,5.773673636168502
NoiseFitStress,uRadar,large,0.5,0.5,high,edge,0.22529856568150844,0.48985,136.42873410317623,4.410295816249574
NoiseFitStress,uRadar,large,0.5,0.5,high,edge+cloud,0.220499953592467,0.48985,139.23084368923597,5.742138775757359
NoiseFitStress,uRadar,large,0.5,1.0,low,edge,0.18102683156833235,1.0,266.0335715592939,4.180516577795322
NoiseFitStress,uRadar,large,0.5,1.0,low,edge+cloud,0.17037977859721481,1.0,278.5390505700067,5.270292700019939
NoiseFitStress,uRadar,large,0.5,1.0,high,edge,0.1966624615077961,0.9797,269.3734556744527,4.071582672494526
NoiseFitStress,uRadar,large,0.5,1.0,high,edge+cloud,0.18981120733083265,0.9797,280.23756250006295,5.436832895673398
NoiseFitStress,uRadar,large,1.0,0.25,low,edge,0.16477717003840683,0.2525,88.09196915140139,4.632715753371923
NoiseFitStress,uRadar,large,1.0,0.25,low,edge+cloud,0.15399372656090887,0.2525,88.14675384248144,5.699577283852504
NoiseFitStress,uRadar,large,1.0,0.25,high,edge,0.18225630577544139,0.244925,85.77095387457405,4.477022935850606
NoiseFitStress,uRadar,large,1.0,0.25,high,edge+cloud,0.16486496537912726,0.244925,90.03531805140781,5.711626094887804
NoiseFitStress,uRadar,large,1.0,0.5,low,edge,0.15628744882919876,0.505,172.88416720122757,4.414537219578764
NoiseFitStress,uRadar,large,1.0,0.5,low,edge+cloud,0.138684088359698,0.505,177.02386757810584,5.887454416128248
NoiseFitStress,uRadar,large,1.0,0.5,high,edge,0.16183579088779776,0.48985,171.71814498387744,4.457755051965689
NoiseFitStress,uRadar,large,1.0,0.5,high,edge+cloud,0.15383064018513917,0.48985,179.79834462604023,5.497963044203183
NoiseFitStress,uRadar,large,1.0,1.0,low,edge,0.1299149422290674,1.0,342.97280510913805,4.32481074310231
NoiseFitStress,uRadar,large,1.0,1.0,low,edge+cloud,0.12191101984931042,1.0,363.9500528294861,5.532245874295581
NoiseFitStress,uRadar,large,1.0,1.0,high,edge,0.14252232762852735,0.9797,341.69925780255267,4.397329104619128
NoiseFitStress,uRadar,large,1.0,1.0,high,edge+cloud,0.1276698900683582,0.9797,353.9685778947603,5.514474133217861
NoiseFitStress,uRadar,large,2.0,0.25,low,edge,0.11601229648398399,0.2525,126.4687363327711,4.621052400542187
NoiseFitStress,uRadar,large,2.0,0.25,low,edge+cloud,0.10931910540574927,0.2525,126.79526367722589,5.7179187554688395
NoiseFitStress,uRadar,large,2.0,0.25,high,edge,0.12534387091875993,0.244925,123.90112640712351,4.3769129701414204
NoiseFitStress,uRadar,large,2.0,0.25,high,edge+cloud,0.11287749371083246,0.244925,127.35188698201678,5.922827887928632
NoiseFitStress,uRadar,large,2.0,0.5,low,edge,0.10601413684194753,0.505,252.0601075696666,4.528105651328187
NoiseFitStress,uRadar,large,2.0,0.5,low,edge+cloud,0.09964874994027868,0.505,251.84802957415442,5.664607419797972
NoiseFitStress,uRadar,large,2.0,0.5,high,edge,0.11585988071153691,0.48985,250.67914653388402,4.306758845060045
NoiseFitStress,uRadar,large,2.0,0.5,high,edge+cloud,0.10593133456275865,0.48985,254.07428894760713,5.560850899109609
NoiseFitStress,uRadar,large,2.0,1.0,low,edge,0.08966803210087235,1.0,500.4020757629568,4.1726284229419806
NoiseFitStress,uRadar,large,2.0,1.0,low,edge+cloud,0.08576206652514017,1.0,506.96195091107535,5.616369824391968
NoiseFitStress,uRadar,large,2.0,1.0,high,edge,0.0999229962359567,0.9797,506.5651990817203,4.293753940355816
NoiseFitStress,uRadar,large,2.0,1.0,high,edge+cloud,0.09253411786297838,0.9797,511.59469225617164,5.643724316733537
NoiseFitStress,LDV,tiny,0.5,0.25,low,edge,0.2559398280874028,0.2525,40.61322808521104,3.844877276047292
NoiseFitStress,LDV,tiny,0.5,0.25,low,edge+cloud,0.23099121404894143,0.2525,43.46186251529801,5.254587278782482
NoiseFitStress,LDV,tiny,0.5,0.25,high,edge,0.2685390989846532,0.2436625,41.60008800325789,4.032437851379651
NoiseFitStress,LDV,tiny,0.5,0.25,high,edge+cloud,0.245452082466787,0.2436625,43.66504151375847,5.119312835395366
NoiseFitStress,LDV,tiny,0.5,0.5,low,edge,0.23407399461531317,0.505,82.46339834583817,3.9230525480793714
NoiseFitStress,LDV,tiny,0.5,0.5,low,edge+cloud,0.21201399974015533,0.505,86.94551009293681,5.183168234138113
NoiseFitStress,LDV,tiny,0.5,0.5,high,edge,0.24847950713933845,0.487325,82.42726544298854,3.9810663992708073
NoiseFitStress,LDV,tiny,0.5,0.5,high,edge+cloud,0.22897361855157514,0.487325,88.15525893651764,4.962415735364214
NoiseFitStress,LDV,tiny,0.5,1.0,low,edge,0.19336720253941644,1.0,166.0092186886967,3.7054282793335047
NoiseFitStress,LDV,tiny,0.5,1.0,low,edge+cloud,0.17654997118220275,1.0,176.58779888587043,5.046321500410351
NoiseFitStress,LDV,tiny,0.5,1.0,high,edge,0.2065853121150672,0.97465,162.57509456164792,3.6818812011372275
NoiseFitStress,LDV,tiny,0.5,1.0,high,edge+cloud,0.19995596901113497,0.97465,175.5085888981288,4.798784389799459
NoiseFitStress,LDV,tiny,1.0,0.25,low,edge,0.17817354560018173,0.2525,58.61910183616793,3.9883338867101634
NoiseFitStress,LDV,tiny,1.0,0.25,low,edge+cloud,0.16460187561714124,0.2525,61.889928908413616,5.321615284574507
NoiseFitStress,LDV,tiny,1.0,0.25,high,edge,0.1905002032577567,0.2436625,59.373004656069796,3.96361260454461
NoiseFitStress,LDV,tiny,1.0,0.25,high,edge+cloud,0.17897927866227453,0.2436625,62.75720499839487,5.350390522873419
NoiseFitStress,LDV,tiny,1.0,0.5,low,edge,0.1682156571763692,0.505,115.61535507888794,3.8821668050528215
NoiseFitStress,LDV,tiny,1.0,0.5,low,edge+cloud,0.1517903755929268,0.505,124.91473983328054,5.123038765738676
NoiseFitStress,LDV,tiny,1.0,0.5,high,edge,0.17153144949815186,0.487325,121.3567462195118,3.9015047017422693
NoiseFitStress,LDV,tiny,1.0,0.5,high,edge+cloud,0.1658252777627814,0.487325,122.74897252005843,5.309883458645773
NoiseFitStress,LDV,tiny,1.0,1.0,low,edge,0.1344472687727185,1.0,238.7963123195515,3.70783031143837
NoiseFitStress,LDV,tiny,1.0,1.0,low,edge+cloud,0.1280436022482802,1.0,249.8619822698006,4.957747330694519
NoiseFitStress,LDV,tiny,1.0,1.0,high,edge,0.14520596780900039,0.97465,235.70732773357477,3.5695554685171174
NoiseFitStress,LDV,tiny,1.0,1.0,high,edge+cloud,0.13823083337201433,0.97465,248.07058081560584,5.138151891155232
NoiseFitStress,LDV,tiny,2.0,0.25,low,edge,0.12113269913472173,0.2525,93.940197312225,3.880903004777661
NoiseFitStress,LDV,tiny,2.0,0.25,low,edge+cloud,0.11608213336124414,0.2525,96.83350628446755,5.2494664212427375
NoiseFitStress,LDV,tiny,2.0,0.25,high,edge,0.13455053286792137,0.2436625,96.19733072762855,4.011528391762264
NoiseFitStress,LDV,tiny,2.0,0.25,high,edge+cloud,0.12456873045627169,0.2436625,96.75182173716513,5.573182477435493
NoiseFitStress,LDV,tiny,2.0,0.5,low,edge,0.10960428212342871,0.505,188.63960830451333,3.76428198337333
NoiseFitStress,LDV,tiny,2.0,0.5,low,edge+cloud,0.10351410783254071,0.505,193.6693772546359,5.0627779308150735
NoiseFitStress,LDV,tiny,2.0,0.5,high,edge,0.12014500924933609,0.487325,189.16348841849765,3.8140654308854987
NoiseFitStress,LDV,tiny,2.0,0.5,high,edge+cloud,0.11422314960459755,0.487325,194.99889895556106,5.249863387017868
NoiseFitStress,LDV,tiny,2.0,1.0,low,edge,0.09585174232802478,1.0,378.357406199476,3.759874162110861
NoiseFitStress,LDV,tiny,2.0,1.0,low,edge+cloud,0.08851458462719199,1.0,388.4905091535523,4.900982170586692
NoiseFitStress,LDV,tiny,2.0,1.0,high,edge,0.10363174909257379,0.97465,380.6620326946724,3.6512503146923563
NoiseFitStress,LDV,tiny,2.0,1.0,high,edge+cloud,0.09898052682754274,0.97465,394.8271932141172,4.807981886906418
NoiseFitStress,LDV,base,0.5,0.25,low,edge,0.2230062101355654,0.2525,48.29254021379801,3.9488873233492563
NoiseFitStress,LDV,base,0.5,0.25,low,edge+cloud,0.20103476068566875,0.2525,50.26596145485836,5.224017999955171
NoiseFitStress,LDV,base,0.5,0.25,high,edge,0.2379470745221963,0.2436625,47.45249749442771,4.095847261439905
NoiseFitStress,LDV,base,0.5,0.25,high,edge+cloud,0.22391109881044208,0.2436625,49.902355941562874,5.252321540718079
NoiseFitStress,LDV,base,0.5,0.5,low,edge,0.20165261991618685,0.505,96.38417212853284,4.005050028319983
NoiseFitStress,LDV,base,0.5,0.5,low,edge+cloud,0.18735433158552287,0.505,100.37243005847189,5.454669960826971
NoiseFitStress,LDV,base,0.5,0.5,high,edge,0.21530341325317395,0.487325,96.46042394656499,3.8869849394436256
NoiseFitStress,LDV,base,0.5,0.5,high,edge+cloud,0.20772934782079824,0.487325,100.5735487744184,5.162220151169199
NoiseFitStress,LDV,base,0.5,1.0,low,edge,0.17205586361083813,1.0,195.43361813372243,3.7744206369496442
NoiseFitStress,LDV,base,0.5,1.0,low,edge+cloud,0.1629318351217236,1.0,201.03535134227076,5.120815513970462
NoiseFitStress,LDV,base,0.5,1.0,high,edge,0.1858381539132325,0.97465,193.46002474173068,3.723045671512813
NoiseFitStress,LDV,base,0.5,1.0,high,edge+cloud,0.17842815122852326,0.97465,203.95104382214257,4.845013588508721
NoiseFitStress,LDV,base,1.0,0.25,low,edge,0.1528690422905889,0.2525,65.69262306855978,4.131096072667481
NoiseFitStress,LDV,base,1.0,0.25,low,edge+cloud,0.1448278757760371,0.2525,67.56164252608697,5.553457141151734
NoiseFitStress,LDV,base,1.0,0.25,high,edge,0.17439701364154092,0.2436625,64.85579557514153,4.005259779033078
NoiseFitStress,LDV,base,1.0,0.25,high,edge+cloud,0.16142051280378705,0.2436625,69.83329295995658,5.479062372162228
NoiseFitStress,LDV,base,1.0,0.5,low,edge,0.14468521436433035,0.505,134.16864817935004,3.836516589718747
NoiseFitStress,LDV,base,1.0,0.5,low,edge+cloud,0.13555977259367463,0.505,136.77220610527212,5.15754537323581
NoiseFitStress,LDV,base,1.0,0.5,high,edge,0.15732317435573376,0.487325,131.98271241414926,4.027666588541945
NoiseFitStress,LDV,base,1.0,0.5,high,edge+cloud,0.14746568341031563,0.487325,137.63210106256085,5.208628498234913
NoiseFitStress,LDV,base,1.0,1.0,low,edge,0.11826376769893798,1.0,264.20975444697956,3.6775035345105325
NoiseFitStress,LDV,base,1.0,1.0,low,edge+cloud,0.11885516601148056,1.0,273.39494354653516,5.088365633978531
NoiseFitStress,LDV,base,1.0,1.0,high,edge,0.13294104611876154,0.97465,266.39230740677084,3.7188456604293894
NoiseFitStress,LDV,base,1.0,1.0,high,edge+cloud,0.12578616365844794,0.97465,273.9870571720281,5.2088970899092555
NoiseFitStress,LDV,base,2.0,0.25,low,edge,0.1064154744209425,0.2525,101.44118279592927,4.034477923667721
NoiseFitStress,LDV,base,2.0,0.25,low,edge+cloud,0.10317508214874513,0.2525,104.50065190038836,5.477614305872773
NoiseFitStress,LDV,base,2.0,0.25,high,edge,0.11845469711859831,0.2436625,102.32924255933624,3.988607458323414
NoiseFitStress,LDV,base,2.0,0.25,high,edge+cloud,0.11610370338727388,0.2436625,104.00784445490056,5.387859974353278
NoiseFitStress,LDV,base,2.0,0.5,low,edge,0.09930312699786668,0.505,202.97986132338656,3.9838743309293467
NoiseFitStress,LDV,base,2.0,0.5,low,edge+cloud,0.09365488065420548,0.505,212.0647417026051,5.457694348419948
NoiseFitStress,LDV,base,2.0,0.5,high,edge,0.11174940740584262,0.487325,204.27572471454778,3.9845560821364026
NoiseFitStress,LDV,base,2.0,0.5,high,edge+cloud,0.10368377350110027,0.487325,208.1354853079733,5.331287842084518
NoiseFitStress,LDV,base,2.0,1.0,low,edge,0.0853843535621078,1.0,407.0406415294782,3.7468939948674254
NoiseFitStress,LDV,base,2.0,1.0,low,edge+cloud,0.07943194691391046,1.0,418.7961069513188,5.1101275255079255
NoiseFitStress,LDV,base,2.0,1.0,high,edge,0.09003230681462696,0.97465,409.5942586859623,3.557773625812711
NoiseFitStress,LDV,base,2.0,1.0,high,edge+cloud,0.086369541001527,0.97465,421.3518426083043,5.207725116120831
NoiseFitStress,LDV,large,0.5,0.25,low,edge,0.18205135520827118,0.2525,64.01967341235718,4.144830855928118
NoiseFitStress,LDV,large,0.5,0.25,low,edge+cloud,0.17273170136775176,0.2525,65.135785550061,5.631545583447295
NoiseFitStress,LDV,large,0.5,0.25,high,edge,0.2010064297506186,0.2436625,62.408221357104146,4.158250133016704
NoiseFitStress,LDV,large,0.5,0.25,high,edge+cloud,0.1881520184499742,0.2436625,65.31472783166046,5.660821835709401
NoiseFitStress,LDV,large,0.5,0.5,low,edge,0.16793680529668822,0.505,126.63668841190018,4.042493211281108
NoiseFitStress,LDV,large,0.5,0.5,low,edge+cloud,0.1588462084245234,0.505,129.50340612592194,5.5044920380925175
NoiseFitStress,LDV,large,0.5,0.5,high,edge,0.1815718101438489,0.487325,126.16817128365325,4.081333527586235
NoiseFitStress,LDV,large,0.5,0.5,high,edge+cloud,0.1723627184478019,0.487325,130.48615875052,5.527877560349754
NoiseFitStress,LDV,large,0.5,1.0,low,edge,0.1418154012737778,1.0,253.10332601986454,3.9566505877795035
NoiseFitStress,LDV,large,0.5,1.0,low,edge+cloud,0.13431032651614574,1.0,261.07406854291247,5.2203107034351826
NoiseFitStress,LDV,large,0.5,1.0,high,edge,0.15719757935122716,0.97465,250.4996945391002,3.937056401768712
NoiseFitStress,LDV,large,0.5,1.0,high,edge+cloud,0.14831185677255657,0.97465,256.9114561550046,5.274789903703765
NoiseFitStress,LDV,large,1.0,0.25,low,edge,0.13622241146128278,0.2525,81.00765708660285,4.117902019579266
NoiseFitStress,LDV,large,1.0,0.25,low,edge+cloud,0.12396255463966817,0.2525,83.21857085580037,5.4533539484028175
NoiseFitStress,LDV,large,1.0,0.25,high,edge,0.13811530523026025,0.2436625,80.48388848036195,4.19536763427279
NoiseFitStress,LDV,large,1.0,0.25,high,edge+cloud,0.13188395312522033,0.2436625,83.46567171623978,5.432834635363055
NoiseFitStress,LDV,large,1.0,0.5,low,edge,0.12262815804506562,0.505,162.37906578458538,4.2608209339988745
NoiseFitStress,LDV,large,1.0,0.5,low,edge+cloud,0.11371584654087416,0.505,167.7153589156427,5.526957768557661
NoiseFitStress,LDV,large,1.0,0.5,high,edge,0.1300734923627062,0.487325,163.36982475330666,4.212437229432238
NoiseFitStress,LDV,large,1.0,0.5,high,edge+cloud,0.1220155006828609,0.487325,166.2057752264153,5.658737816523993
NoiseFitStress,LDV,large,1.0,1.0,low,edge,0.1031868187825511,1.0,323.89473813229347,3.947530015969124
NoiseFitStress,LDV,large,1.0,1.0,low,edge+cloud,0.09612644360129671,1.0,333.8208083463112,5.152082055270363
NoiseFitStress,LDV,large,1.0,1.0,high,edge,0.1109303944297132,0.97465,324.5421151446517,3.8527730111977814
NoiseFitStress,LDV,large,1.0,1.0,high,edge+cloud,0.10140744063849344,0.97465,330.1731669581205,5.199586427141502
NoiseFitStress,LDV,large,2.0,0.25,low,edge,0.09307171602805285,0.2525,117.9020830974574,4.330880588517494
NoiseFitStress,LDV,large,2.0,0.25,low,edge+cloud,0.08671612030434345,0.2525,118.13493514031705,5.613027546675475
NoiseFitStress,LDV,large,2.0,0.25,high,edge,0.10070051292474128,0.2436625,117.71595613449885,4.2550391231808185
NoiseFitStress,LDV,large,2.0,0.25,high,edge+cloud,0.09509030660290196,0.2436625,118.92051075880268,5.720961149609319
NoiseFitStress,LDV,large,2.0,0.5,low,edge,0.08395985120334863,0.505,237.11754773957014,4.179035769265767
NoiseFitStress,LDV,large,2.0,0.5,low,edge+cloud,0.08122835830390059,0.505,237.10230221177957,5.321990173276417
NoiseFitStress,LDV,large,2.0,0.5,high,edge,0.09313714401773959,0.487325,237.41439391919727,4.098689785576093
NoiseFitStress,LDV,large,2.0,0.5,high,edge+cloud,0.08606846490449993,0.487325,239.42451631343582,5.491205320478786
NoiseFitStress,LDV,large,2.0,1.0,low,edge,0.07256008088834211,1.0,463.90772512206786,3.8103733467769634
NoiseFitStress,LDV,large,2.0,1.0,low,edge+cloud,0.06784573846701311,1.0,481.925860952844,5.29203299961029
NoiseFitStress,LDV,large,2.0,1.0,high,edge,0.08220559531339593,0.97465,469.2435004098104,3.8975533780562275
NoiseFitStress,LDV,large,2.0,1.0,high,edge+cloud,0.07138422648845758,0.97465,474.4353095014302,5.386993989459946
NoiseFitStress,Gas_CO2,tiny,0.5,0.25,low,edge,0.1359922036377079,0.2525,14.235015901078041,3.5870571713994703
NoiseFitStress,Gas_CO2,tiny,0.5,0.25,low,edge+cloud,0.13063024063985726,0.2525,14.4814960932815,4.986584716696624
NoiseFitStress,Gas_CO2,tiny,0.5,0.25,high,edge,0.13879906647322762,0.2487125,14.148666388231705,3.435928567403091
NoiseFitStress,Gas_CO2,tiny,0.5,0.25,high,edge+cloud,0.13721509868461926,0.2487125,14.67652414697804,5.032331800657536
NoiseFitStress,Gas_CO2,tiny,0.5,0.5,low,edge,0.12663569019059714,0.505,28.375950867500077,3.483597548384783
NoiseFitStress,Gas_CO2,tiny,0.5,0.5,low,edge+cloud,0.12360065661236054,0.505,29.144965084257908,5.234209366020268
NoiseFitStress,Gas_CO2,tiny,0.5,0.5,high,edge,0.1347430864481297,0.497425,28.136910702161106,3.6330018364649264
NoiseFitStress,Gas_CO2,tiny,0.5,0.5,high,edge+cloud,0.1277349855899249,0.497425,29.176701162580752,4.868138238506424
NoiseFitStress,Gas_CO2,tiny,0.5,1.0,low,edge,0.10935638733053123,1.0,56.37402229861873,3.316963339615837
NoiseFitStress,Gas_CO2,tiny,0.5,1.0,low,edge+cloud,0.10333003056629149,1.0,59.3900573559832,4.635806521690685
NoiseFitStress,Gas_CO2,tiny,0.5,1.0,high,edge,0.11259178781863123,0.99485,56.65692653126428,3.3842891421611645
NoiseFitStress,Gas_CO2,tiny,0.5,1.0,high,edge+cloud,0.10181892956002064,0.99485,58.07248532700871,4.572945556840587
NoiseFitStress,Gas_CO2,tiny,1.0,0.25,low,edge,0.09878229029696307,0.2525,17.170693318414664,3.6224992353707592
NoiseFitStress,Gas_CO2,tiny,1.0,0.25,low,edge+cloud,0.09507631992132433,0.2525,17.734612367907317,4.908548686980061
NoiseFitStress,Gas_CO2,tiny,1.0,0.25,high,edge,0.10408518865906313,0.2487125,17.139027350871732,3.498441410431456
NoiseFitStress,Gas_CO2,tiny,1.0,0.25,high,edge+cloud,0.09574283502391685,0.2487125,17.56546769648378,4.818318946795485
NoiseFitStress,Gas_CO2,tiny,1.0,0.5,low,edge,0.08823566316644267,0.505,34.24613265712189,3.4922042113303755
NoiseFitStress,Gas_CO2,tiny,1.0,0.5,low,edge+cloud,0.08861423001373149,0.505,34.850937008719946,4.8790066945761845
NoiseFitStress,Gas_CO2,tiny,1.0,0.5,high,edge,0.09250236214128923,0.497425,34.307762378418914,3.49918038403948
NoiseFitStress,Gas_CO2,tiny,1.0,0.5,high,edge+cloud,0.08980069220681763,0.497425,35.826659915431016,4.745232118933487
NoiseFitStress,Gas_CO2,tiny,1.0,1.0,low,edge,0.07742379275478221,1.0,68.2194118314107,3.3929912714788792
NoiseFitStress,Gas_CO2,tiny,1.0,1.0,low,edge+cloud,0.07308413687509792,1.0,70.93163533138075,4.571894197313181
NoiseFitStress,Gas_CO2,tiny,1.0,1.0,high,edge,0.0796028074777709,0.99485,67.67499982980232,3.3537118381423245
